# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:a                      3:proper time [Gyr]      4:conf. time [Mpc]       5:H [1/Mpc]              6:comov. dist.           7:ang.diam.dist.         8:lum. dist.             9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)number_ncdm[0]     14:(.)rho_ncdm[0]        15:(.)p_ncdm[0]          16:(.)number_ncdm[1]     17:(.)rho_ncdm[1]        18:(.)p_ncdm[1]          19:(.)number_ncdm[2]     20:(.)rho_ncdm[2]        21:(.)p_ncdm[2]          22:(.)rho_lambda         23:(.)rho_ur             24:(.)rho_crit           25:(.)rho_tot            26:(.)p_tot              27:(.)p_tot_prime        28:gr.fac. D             29:gr.fac. f          
       1.274826851455e+05       7.844140988382e-06       4.609620452768e-08       3.611407926795e+00       3.553231791660e+04       1.414495098133e+04       1.109549897713e-01       1.803250477303e+09       2.082291662414e+00       7.267708637237e+08       5.147675291247e+06       2.761717420024e+07       4.157431138962e+02       6.334647742687e-13       5.577239788648e+07       4.157431138962e+02       6.334647671721e-13       5.577239851128e+07       4.157431138962e+02       6.334645306189e-13       5.577241933822e+07       3.456234893791e-08       1.058002430863e+06       1.262545616526e+09       1.262545616526e+09       4.099268377875e+08      -4.570200949969e+08       2.390130493677e-04       8.318261841297e-02 
       1.265964626606e+05       7.899052469011e-06       4.674099379276e-08       3.636522691279e+00       3.504320097341e+04       1.414492586656e+04       1.117315115903e-01       1.790711724230e+09       2.096753183949e+00       7.067715795074e+08       5.041065279378e+06       2.704521363500e+07       4.071329402160e+02       6.334647776919e-13       5.423765247297e+07       4.071329402160e+02       6.334647704956e-13       5.423765308912e+07       4.071329402160e+02       6.334645306189e-13       5.423767362751e+07       3.456234893791e-08       1.028888314747e+06       1.228025934463e+09       1.228025934463e+09       3.986464684637e+08      -4.413942822752e+08       2.391519635669e-04       8.339913642445e-02 
       1.257164006174e+05       7.954348364580e-06       4.739478273144e-08       3.661810970147e+00       3.456083817630e+04       1.414490057829e+04       1.125134667820e-01       1.778260132693e+09       2.111314347860e+00       6.873226297758e+08       4.936663163288e+06       2.648509838611e+07       3.987010834292e+02       6.334647811631e-13       5.274513974131e+07       3.987010834292e+02       6.334647738657e-13       5.274514034892e+07       3.987010834292e+02       6.334645306189e-13       5.274516060275e+07       3.456234893791e-08       1.000575352408e+06       1.194451535448e+09       1.194451535448e+09       3.876765090690e+08      -4.263029855654e+08       2.392913212531e-04       8.361718765842e-02 
       1.248424561924e+05       8.010031366472e-06       4.805769654946e-08       3.687273946472e+00       3.408513610567e+04       1.414487511531e+04       1.133008933485e-01       1.765895096805e+09       2.125975829757e+00       6.684088707092e+08       4.834423217858e+06       2.593658313925e+07       3.904438506255e+02       6.334647846832e-13       5.129369755435e+07       3.904438506255e+02       6.334647772833e-13       5.129369815354e+07       3.904438506255e+02       6.334645306189e-13       5.129371812675e+07       3.456234893791e-08       9.730414981105e+05       1.161796503342e+09       1.161796503342e+09       3.770084179037e+08      -4.117279133454e+08       2.394311256764e-04       8.383678122586e-02 
       1.239745868602e+05       8.066104184912e-06       4.872986218596e-08       3.712912811186e+00       3.361600263514e+04       1.414484947644e+04       1.140938295569e-01       1.753616014891e+09       2.140738309684e+00       6.500155752052e+08       4.734300664923e+06       2.539942766045e+07       3.823576253737e+02       6.334647882527e-13       4.988219575384e+07       3.823576253737e+02       6.334647807488e-13       4.988219634473e+07       3.823576253737e+02       6.334645306189e-13       4.988221604121e+07       3.456234893791e-08       9.462653127595e+05       1.130035633166e+09       1.130035633166e+09       3.666338883124e+08      -3.976514002418e+08       2.395713801106e-04       8.405792628144e-02 
       1.231127503907e+05       8.122569549106e-06       4.941140833740e-08       3.738728763114e+00       3.315334691361e+04       1.414482366049e+04       1.148923139422e-01       1.741422289459e+09       2.155602472140e+00       6.321284214118e+08       4.636251653657e+06       2.487339669091e+07       3.744388661373e+02       6.334647918724e-13       4.850953528044e+07       3.744388661373e+02       6.334647842631e-13       4.850953586315e+07       3.744388661373e+02       6.334645306189e-13       4.850955528673e+07       3.456234893791e-08       9.202259472053e+05       1.099144411574e+09       1.099144411574e+09       3.565448422167e+08      -3.840563855902e+08       2.397120878532e-04       8.428063202354e-02 
       1.222569048476e+05       8.179430207371e-06       5.010246548163e-08       3.764723009033e+00       3.269707934758e+04       1.414479766625e+04       1.156963853084e-01       1.729313327168e+09       2.170569006111e+00       6.147334815758e+08       4.540233241372e+06       2.435825984399e+07       3.666841047244e+02       6.334647955429e-13       4.717464731799e+07       3.666841047244e+02       6.334647878267e-13       4.717464789262e+07       3.666841047244e+02       6.334645306189e-13       4.717466704709e+07       3.456234893791e-08       8.949031260111e+05       1.069098997862e+09       1.069098997862e+09       3.467334238250e+08      -3.709263927298e+08       2.398532522260e-04       8.450490769438e-02 
       1.214070085858e+05       8.236688927267e-06       5.080316590239e-08       3.790896763723e+00       3.224711158378e+04       1.414477149249e+04       1.165060827309e-01       1.717288538804e+09       2.185638605094e+00       5.978172111985e+08       4.446203374709e+06       2.385379150426e+07       3.590899447679e+02       6.334647992650e-13       4.587649246127e+07       3.590899447679e+02       6.334647914404e-13       4.587649302795e+07       3.590899447679e+02       6.334645306189e-13       4.587651191703e+07       3.456234893791e-08       8.702771316659e+05       1.039876205497e+09       1.039876205497e+09       3.371919935163e+08      -3.582455090069e+08       2.399948765749e-04       8.473076257999e-02 
       1.205630202500e+05       8.294348495735e-06       5.151364371416e-08       3.817251250013e+00       3.180335649198e+04       1.414474513801e+04       1.173214455580e-01       1.705347339249e+09       2.200811967126e+00       5.813664384896e+08       4.354120871221e+06       2.335977072872e+07       3.516530602386e+02       6.334648030394e-13       4.461405990674e+07       3.516530602386e+02       6.334647951048e-13       4.461406046556e+07       3.516530602386e+02       6.334645306189e-13       4.461407909293e+07       3.456234893791e-08       8.463287892318e+05       1.011453484156e+09       1.011453484156e+09       3.279131218915e+08      -3.459983664643e+08       2.401369642702e-04       8.495820601030e-02 
       1.197248987721e+05       8.352411719233e-06       5.223403488724e-08       3.843787698830e+00       3.136572814802e+04       1.414471860156e+04       1.181425134129e-01       1.693489147450e+09       2.216089794811e+00       5.653683541112e+08       4.263945401338e+06       2.287598115003e+07       3.443701939883e+02       6.334648068668e-13       4.338636666544e+07       3.443701939883e+02       6.334647988207e-13       4.338636721652e+07       3.443701939883e+02       6.334645306189e-13       4.338638558581e+07       3.456234893791e-08       8.230394514139e+05       9.838089022554e+08       9.838089022554e+08       3.188895839886e+08      -3.341701231901e+08       2.402795187068e-04       8.518724735917e-02 
       1.188926033698e+05       8.410881423869e-06       5.296447727328e-08       3.870507349253e+00       3.093414181714e+04       1.414469188191e+04       1.189693261959e-01       1.681713386396e+09       2.231472795347e+00       5.498105012043e+08       4.175637470701e+06       2.240221088177e+07       3.372381563232e+02       6.334648107480e-13       4.219245679768e+07       3.372381563232e+02       6.334648025889e-13       4.219245734112e+07       3.372381563232e+02       6.334645306189e-13       4.219247545590e+07       3.456234893791e-08       8.003909840412e+05       9.569211299632e+08       9.569211299632e+08       3.101143536575e+08      -3.227464453072e+08       2.404225433043e-04       8.541789604446e-02 
       1.180660935440e+05       8.469760455541e-06       5.370511063113e-08       3.897411448566e+00       3.050851393752e+04       1.414466497781e+04       1.198019240859e-01       1.670019483084e+09       2.246961680555e+00       5.346807656896e+08       4.089158402867e+06       2.193825242559e+07       3.302538236072e+02       6.334648146837e-13       4.103140066864e+07       3.302538236072e+02       6.334648064100e-13       4.103140120456e+07       3.302538236072e+02       6.334645306189e-13       4.103141906836e+07       3.456234893791e-08       7.783657519468e+05       9.307694226759e+08       9.307694226759e+08       3.015805980887e+08      -3.117134895784e+08       2.405660415073e-04       8.565016152802e-02 
       1.172453290773e+05       8.529051680077e-06       5.445607665296e-08       3.924501252301e+00       3.008876210400e+04       1.414463788800e+04       1.206403475428e-01       1.658406868497e+09       2.262557166908e+00       5.199673668347e+08       4.004470322373e+06       2.148390258040e+07       3.234141368938e+02       6.334648186747e-13       3.990229422463e+07       3.234141368938e+02       6.334648102848e-13       3.990229475312e+07       3.234141368938e+02       6.334645306189e-13       3.990231236942e+07       3.456234893791e-08       7.569466052367e+05       9.053336049508e+08       9.053336049508e+08       2.932816724938e+08      -3.010578866076e+08       2.407100167856e-04       8.588405331576e-02 
       1.164302700318e+05       8.588757983372e-06       5.521751899087e-08       3.951778024297e+00       2.967480505207e+04       1.414461061123e+04       1.214846373089e-01       1.646874977571e+09       2.278259975556e+00       5.056588480819e+08       3.921536138141e+06       2.103896235331e+07       3.167161005861e+02       6.334648227218e-13       3.880425828908e+07       3.167161005861e+02       6.334648142140e-13       3.880425881025e+07       3.167161005861e+02       6.334645306189e-13       3.880427618247e+07       3.456234893791e-08       7.361168659363e+05       8.805940548785e+08       8.805940548785e+08       2.852111149311e+08      -2.907667246161e+08       2.408544726341e-04       8.611958095769e-02 
       1.156208767472e+05       8.648882271530e-06       5.598958328376e-08       3.979243036747e+00       2.926656264212e+04       1.414458314622e+04       1.223348344115e-01       1.635423249173e+09       2.294070832355e+00       4.917440681277e+08       3.840319527243e+06       2.060323687253e+07       3.101567811255e+02       6.334648268258e-13       3.773643787805e+07       3.101567811255e+02       6.334648181984e-13       3.773643839199e+07       3.101567811255e+02       6.334645306189e-13       3.773645552352e+07       3.456234893791e-08       7.158603150049e+05       8.565316888853e+08       8.565316888853e+08       2.773626412744e+08      -2.808275337752e+08       2.409994125734e-04       8.635675404792e-02 
       1.148171098389e+05       8.709427471006e-06       5.677241718460e-08       4.006897570254e+00       2.886395584380e+04       1.414455549169e+04       1.231909801645e-01       1.624051126067e+09       2.309990467899e+00       4.782121922475e+08       3.760784918984e+06       2.017653530203e+07       3.037333057061e+02       6.334648309874e-13       3.669800153447e+07       3.037333057061e+02       6.334648222388e-13       3.669800204129e+07       3.037333057061e+02       6.334645306189e-13       3.669801893547e+07       3.456234893791e-08       6.961611797065e+05       8.331279469531e+08       8.331279469531e+08       2.697301403203e+08      -2.712282710739e+08       2.411448401494e-04       8.659558222472e-02 
